éûçè(ms),ëäëŒï˚à (w),ëäëŒï˚à (x),ëäëŒï˚à (y),ëäëŒï˚à (z),äpë¨ìx(x),äpë¨ìx(y),äpë¨ìx(z),â¡ë¨ìx-èdóÕâ¡ë¨ìx(x),â¡ë¨ìx-èdóÕâ¡ë¨ìx(y),â¡ë¨ìx-èdóÕâ¡ë¨ìx(z),Sys,Gyro,Accel,Mag
","-0.1440
","2.88
","-6.13
","4.63
","-0.02
","2.15
","2.03
","0
","3
","0
","0
"

"21217
","0.7075
","-0.0001
","-0.0001
","-0.0001
","2.88
","-6.13
","4.63
","1.26
","5.90
","-2.27
","0
","3
","0
","0
"

"21225
","0.7073
","-0.0001
","-0.0001
","-0.0001
","-3.38
","-6.63
","-0.06
","2.10
","1.00
","-3.16
","0
","3
","0
","0
"

"21235
","0.7070
","-0.6646
","0.1943
","-0.0001
","-7.50
","-0.06
","-0.06
","-1.13
","-2.04
","-0.01
","0
","3
","0
","0
"

"21244
","0.7073
","-0.6645
","0.1943
","-0.1431
","1.37
","-5.56
","5.56
","-1.13
","-2.04
","-0.87
","0
","3
","0
","0
"

"21252
","0.7075
","-0.6644
","0.1940
","-0.1429
","3.44
","-4.19
","0.25
","-0.03
","1.97
","-0.51
","0
","3
","0
","0
"

"21259
","0.7075
","-0.6645
","0.1932
","-0.1432
","1.19
","-4.00
","-7.94
","0.54
","-0.86
","-0.21
","0
","3
","0
","0
"

"21266
","0.7075
","-0.6645
","0.1932
","-0.0001
","2.19
","-5.50
","-1.00
","0.90
","3.09
","-0.71
","0
","3
","0
","0
"

"21275
","0.7078
","-0.6644
","0.1929
","-0.0001
","-3.25
","-5.38
","3.44
","-2.10
","-8.34
","-0.23
","0
","3
","0
","0
"

"21285
","0.7077
","-0.6646
","0.1927
","-0.0001
","-3.25
","-5.38
","3.44
","1.00
","7.25
","-1.49
","0
","3
","0
","0
"

"21295
","0.7073
","-0.6652
","0.1923
","-0.1424
","-6.69
","-4.25
","-5.38
","1.00
","7.25
","-1.49
","0
","3
","0
","0
"

"21302
","0.7073
","-0.6653
","0.1918
","-0.1422
","-1.25
","-5.69
","-2.13
","0.54
","0.50
","0.60
","0
","3
","0
","0
"

"21309
","0.7075
","-0.6653
","0.1920
","-0.1412
","-1.44
","-6.63
","9.69
","-1.49
","-6.97
","1.50
","0
","3
","0
","0
"

"21316
","0.7075
","-0.6653
","0.1920
","-0.1412
","-1.75
","-8.25
","6.75
","1.95
","5.76
","-0.49
","0
","3
","0
","0
"

"21325
","0.7076
","-0.6655
","0.1919
","-0.0153
","-6.13
","-8.00
","6.69
","0.86
","-2.00
","-1.22
","0
","3
","0
","0
"

"21336
","0.7075
","-0.6658
","0.1919
","-0.0143
","-6.13
","-0.06
","-0.06
","1.52
","3.94
","0.17
","0
","3
","0
","0
"

"21345
","0.7075
","-0.6660
","0.1920
","-0.1383
","-4.00
","-7.50
","9.81
","1.52
","3.94
","0.17
","0
","3
","0
","0
"

"21352
","0.7075
","-0.6661
","0.1920
","-0.1376
","-2.56
","-5.56
","5.19
","-0.61
","-4.20
","1.02
","0
","3
","0
","0
"

"21359
","0.7075
","-0.6663
","0.1915
","-0.1378
","0.25
","-3.63
","-6.25
","0.14
","2.63
","1.18
","0
","3
","0
","0
"

"21366
","0.7075
","-0.6663
","0.1915
","-0.1378
","2.88
","-4.50
","-9.31
","0.22
","3.34
","0.72
","0
","3
","0
","0
"

"21376
","0.7076
","-0.6663
","0.1906
","-0.0131
","-4.31
","-6.31
","-3.88
","-0.81
","-1.11
","-0.30
","0
","3
","0
","0
"

"21385
","0.7074
","-0.6667
","0.1901
","-0.0129
","-4.31
","-0.06
","-0.06
","-0.53
","-1.98
","2.02
","0
","3
","0
","0
"

"21395
","0.7075
","-0.6667
","0.1896
","-0.1373
","-0.56
","-9.06
","1.25
","-0.53
","-1.98
","2.02
","0
","3
","0
","0
"

"21401
","0.7078
","-0.6667
","0.1890
","-0.1368
","1.63
","-9.50
","-0.56
","2.36
","5.47
","0.59
","0
","3
","0
","0
"

"21408
","0.7076
","-0.6672
","0.1887
","-0.1361
","-5.50
","-9.19
","2.38
","1.61
","1.52
","-1.49
","0
","3
","0
","0
"

"21416
","0.7076
","-0.6672
","0.1887
","-0.1361
","-2.81
","-9.00
","10.25
","-0.31
","-5.96
","0.19
","0
","3
","0
","0
"

"21426
","0.7078
","-0.6673
","0.1887
","-0.1349
","-3.50
","-7.75
","-3.25
","0.66
","2.97
","-2.07
","0
","3
","0
","0
"

"21435
","0.7076
","-0.6677
","0.1881
","-0.1346
","-1.44
","-7.00
","-0.06
","0.72
","-1.53
","0.85
","0
","3
","0
","0
"

"21444
","0.7076
","-0.6679
","0.1873
","-0.1346
","-1.44
","-7.00
","-6.88
","0.72
","-1.53
","0.85
","0
","3
","0
","0
"

"21451
","0.7081
","-0.6675
","0.1869
","-0.1341
","7.06
","-8.69
","2.56
","-1.20
","-3.13
","1.75
","0
","3
","0
","0
"

"21458
","0.7083
","-0.6677
","0.1860
","-0.1337
","0.69
","-10.75
","-3.56
","1.70
","0.16
","-0.99
","0
","3
","0
","0
"

"21467
","0.7083
","-0.6677
","0.1860
","-0.1337
","-12.69
","-10.00
","-10.63
","2.29
","-1.10
","-1.92
","0
","3
","0
","0
"

"21476
","0.7076
","-0.0125
","-0.0001
","-0.0001
","-12.69
","-0.06
","-0.06
","-1.43
","0.39
","-0.20
","0
","3
","0
","0
"

"21485
","0.7076
","-0.0128
","-0.0001
","-0.0001
","-4.13
","-0.06
","-0.06
","-1.06
","0.98
","2.71
","0
","3
","0
","0
"

"21494
","0.7083
","-0.6685
","0.1844
","-0.0001
","8.19
","-10.13
","10.63
","-1.06
","0.98
","2.71
","0
","3
","0
","0
"

"21501
","0.7083
","-0.6688
","0.1838
","-0.1310
","-3.75
","-11.63
","0.63
","1.19
","0.54
","-1.89
","0
","3
","0
","0
"

"21509
","0.7084
","-0.6690
","0.1834
","-0.1300
","-1.69
","-12.56
","5.13
","0.43
","3.09
","-0.11
","0
","3
","0
","0
"

"21516
","0.7084
","-0.0128
","-0.0001
","-0.0001
","3.56
","-12.13
","7.00
","-0.68
","-0.27
","1.51
","0
","3
","0
","0
"

"21525
","0.7089
","-0.0126
","-0.0001
","-0.0001
","3.56
","-12.13
","-0.06
","0.00
","-7.09
","0.60
","0
","3
","0
","0
"

"21535
","0.7089
","-0.0129
","-0.0001
","-0.0001
","-2.69
","-10.31
","-3.94
","1.00
","5.09
","-0.68
","0
","3
","0
","0
"

"21544
","0.7087
","-0.6696
","0.1810
","-0.1288
","-2.50
","-8.94
","-12.75
","1.00
","5.09
","-0.68
","0
","3
","0
","0
"

"21552
","0.7088
","-0.6698
","0.1801
","-0.1287
","0.44
","-9.06
","-6.56
","-0.34
","-1.57
","-0.85
","0
","3
","0
","0
"

"21559
","0.7089
","-0.6699
","0.1794
","-0.1281
","0.44
","-9.75
","-0.63
","-1.14
","-2.66
","1.08
","0
","3
","0
","0
"

"21566
","0.7089
","-0.0137
","-0.0001
","-0.0001
","1.56
","-10.75
","-2.56
","0.19
","-1.36
","0.03
","0
","3
","0
","0
"

"21575
","0.7092
","-0.0137
","-0.0001
","-0.0001
","1.56
","-10.75
","-2.56
","0.38
","-0.44
","0.18
","0
","3
","0
","0
"

"21584
","0.7094
","-0.0138
","-0.0001
","-0.0001
","0.31
","-11.50
","2.06
","-0.96
","-7.22
","0.45
","0
","3
","0
","0
"

"21595
","0.7095
","-0.6703
","0.1776
","-0.1260
","-2.25
","-11.88
","4.06
","-0.96
","-7.22
","0.45
","0
","3
","0
","0
"

"21602
","0.7094
","-0.6707
","0.1769
","-0.1254
","-3.81
","-10.75
","-2.44
","1.22
","5.12
","-1.61
","0
","3
","0
","0
"

"21609
","0.7095
","-0.6707
","0.1764
","-0.1248
","-0.56
","-10.06
","2.25
","-1.22
","-5.74
","0.64
","0
","3
","0
","0
"

"21616
","0.7095
","-0.0145
","-0.0001
","-0.0001
","1.25
","-11.56
","4.06
","-1.22
","-3.29
","1.07
","0
","3
","0
","0
"

"21625
","0.7098
","-0.0145
","-0.0001
","-0.0001
","1.25
","-11.56
","4.06
","0.35
","2.88
","-1.15
","0
","3
","0
","0
"

"21635
","0.7098
","-0.0148
","-0.0001
","-0.0001
","-3.00
","-11.56
","-5.56
","2.07
","2.94
","-0.76
","0
","3
","0
","0
"

"21644
","0.7098
","-0.6714
","0.1740
","-0.1230
","-1.88
","-11.94
","-4.44
","2.07
","2.94
","-0.76
","0
","3
","0
","0
"

"21651
","0.7099
","-0.6716
","0.1735
","-0.1221
","-2.44
","-11.81
","3.88
","-2.82
","-6.03
","0.62
","0
","3
","0
","0
"

"21658
","0.7101
","-0.6716
","0.1732
","-0.1211
","-0.25
","-11.19
","6.13
","0.55
","1.43
","0.80
","0
","3
","0
","0
"

"21666
","0.7101
","-0.0154
","-0.0001
","-0.0001
","-3.25
","-11.88
","-5.81
","1.67
","2.95
","-0.39
","0
","3
","0
","0
"

"21675
","0.7100
","-0.0001
","-0.0001
","-0.0001
","-3.25
","-11.88
","-5.81
","-0.01
","-1.67
","-1.44
","0
","3
","0
","0
"

"21685
","0.7100
","-0.0001
","-0.0001
","-0.0001
","-4.25
","-0.06
","-0.06
","-0.01
","-1.67
","-1.44
","0
","3
","0
","0
"

"21694
","0.7106
","-0.6720
","0.1714
","-0.1187
","6.25
","-12.50
","8.81
","-0.51
","-0.18
","3.61
","0
","3
","0
","0
"

"21701
","0.7106
","-0.6724
","0.1705
","-0.1181
","-3.06
","-12.50
","-0.06
","1.23
","-2.60
","-0.47
","0
","3
","0
","0
"

"21708
","0.7101
","-0.6731
","0.1693
","-0.1181
","-7.88
","-10.94
","-11.94
","1.05
","1.65
","-2.24
","0
","3
","0
","0
"

"21715
","0.7101
","-0.0001
","-0.0001
","-0.0001
","4.31
","-10.50
","-4.06
","-1.53
","0.08
","0.76
","0
","3
","0
","0
"

"21725
","0.7105
","-0.0001
","-0.0001
","-0.0001
","4.31
","-10.50
","-4.06
","-2.21
","-5.53
","1.75
","0
","3
","0
","0
"

"21735
","0.7111
","-0.0001
","-0.0001
","-0.0001
","7.56
","-11.75
","2.63
","0.66
","1.14
","0.08
","0
","3
","0
","0
"

"21744
","0.7115
","-0.6727
","0.1665
","-0.1166
","2.69
","-14.94
","-5.75
","0.66
","1.14
","0.08
","0
","3
","0
","0
"

"21751
","0.7115
","-0.6730
","0.1651
","-0.1162
","-1.31
","-15.50
","-8.13
","1.72
","3.37
","-1.37
","0
","3
","0
","0
"

"21758
","0.7115
","-0.6734
","0.1641
","-0.1157
","-3.38
","-13.00
","-4.31
","-2.25
","-6.90
","-0.75
","0
","3
","0
","0
"

"21766
","0.7115
","-0.0001
","-0.0001
","-0.0001
","-1.19
","-9.25
","0.88
","-0.67
","-0.51
","-0.32
","0
","3
","0
","0
"

"21775
","0.7115
","-0.0001
","-0.0001
","-0.0001
","-1.19
","-9.25
","0.88
","2.09
","-1.70
","0.85
","0
","3
","0
","0
"

"21784
","0.7120
","-0.0001
","-0.0001
","-0.0001
","5.38
","-11.06
","-3.63
","1.81
","4.19
","1.35
","0
","3
","0
","0
"

"21794
","0.7122
","-0.6735
","0.1618
","-0.1143
","1.81
","-11.19
","-3.00
","1.81
","4.19
","1.35
","0
","3
","0
","0
"

"21801
","0.7119
","-0.6740
","0.1615
","-0.1136
","-7.38
","-8.38
","1.31
","-0.41
","3.28
","-3.22
","0
","3
","0
","0
"

"21809
","0.7119
","-0.6741
","0.1614
","-0.1124
","-3.69
","-10.38
","9.50
","0.47
","-6.65
","2.49
","0
","3
","0
","0
"

"21816
","0.7119
","-0.0001
","-0.0001
","-0.0001
","2.69
","-13.69
","-0.12
","-1.94
","-8.58
","2.58
","0
","3
","0
","0
"

"21825
","0.7123
","-0.0001
","-0.0001
","-0.0001
","2.69
","-13.69
","-0.06
","0.35
","5.68
","-0.58
","0
","3
","0
","0
"

"21834
","0.7126
","-0.0001
","-0.0001
","-0.0001
","4.75
","-13.50
","-0.06
","-0.91
","0.53
","-2.73
","0
","3
","0
","0
"

"21843
","0.7124
","-0.6746
","0.1579
","-0.1118
","-4.19
","-9.88
","-7.75
","-0.91
","0.53
","-2.73
","0
","3
","0
","0
"

"21851
","0.7123
","-0.6749
","0.1575
","-0.1107
","-4.38
","-11.38
","4.63
","-3.54
","-13.49
","0.29
","0
","3
","0
","0
"

"21858
","0.7130
","-0.6746
","0.1559
","-0.1102
","8.88
","-18.37
","-6.50
","1.07
","9.86
","2.43
","0
","3
","0
","0
"

"21866
","0.7130
","-0.0001
","-0.0001
","-0.0001
","-5.25
","-15.94
","-13.63
","1.15
","-4.22
","-2.11
","0
","3
","0
","0
"

"21875
","0.7128
","-0.0001
","-0.0001
","-0.0001
","-5.25
","-0.06
","-0.06
","0.45
","0.34
","0.44
","0
","3
","0
","0
"

"21884
","0.7128
","-0.0001
","-0.0001
","-0.0001
","-3.00
","-13.69
","-0.06
","0.45
","0.34
","0.44
","0
","3
","0
","0
"

"21894
","0.7134
","-0.6752
","0.1526
","-0.1084
","7.75
","-13.88
","4.38
","-1.67
","0.85
","3.12
","0
","3
","0
","0
"

"21901
","0.7136
","-0.6754
","0.1517
","-0.1077
","-1.12
","-13.56
","-1.44
","-1.92
","-3.99
","-0.48
","0
","3
","0
","0
"

"21908
","0.7134
","-0.6760
","0.1503
","-0.1075
","-4.94
","-14.75
","-11.56
","0.37
","1.86
","-1.89
","0
","3
","0
","0
"

"21916
","0.7134
","-0.0001
","-0.0001
","-0.0001
","-4.94
","-14.75
","-11.56
","-1.59
","-4.28
","-0.30
","0
","3
","0
","0
"

"21924
","0.7133
","-0.0001
","-0.0001
","-0.0001
","-3.13
","-14.31
","-0.06
","0.66
","1.90
","0.79
","0
","3
","0
","0
"

"21935
","0.7137
","-0.0001
","-0.0001
","-0.0001
","3.69
","-15.63
","-0.06
","1.90
","-0.01
","-0.01
","0
","3
","0
","0
"

"21944
","0.7139
","-0.0001
","-0.0001
","-0.0001
","0.19
","-15.06
","-4.94
","1.90
","-0.74
","-0.48
","0
","3
","0
","0
"

"21951
","0.7137
","-0.6769
","0.1462
","-0.1048
","-4.50
","-12.13
","-1.81
","-0.88
","0.64
","-1.08
","0
","3
","0
","0
"

"21958
","0.7138
","-0.6771
","0.1460
","-0.1036
","-2.88
","-11.63
","6.88
","-0.04
","-5.27
","1.28
","0
","3
","0
","0
"

"21965
","0.7138
","-0.0001
","-0.0001
","-0.0001
","-5.25
","-12.44
","-0.50
","-0.67
","-4.51
","0.58
","0
","3
","0
","0
"

"21975
","0.7136
","-0.0001
","-0.0001
","-0.0001
","-5.25
","-0.06
","-0.06
","3.22
","-1.57
","1.47
","0
","3
","0
","0
"

"21984
","0.7136
","-0.0001
","-0.0001
","-0.0001
","-3.06
","-13.13
","-0.06
","3.22
","-1.57
","1.47
","0
","3
","0
","0
"

"21993
","0.7139
","-0.6777
","0.1440
","-0.1010
","2.00
","-13.69
","4.63
","-0.41
","-2.30
","2.43
","0
","3
","0
","0
"

"22000
","0.7146
","-0.6773
","0.1437
","-0.0999
","7.13
","-12.00
","8.25
","-1.77
","7.23
","2.57
","0
","3
","0
","0
"

"22007
","0.7142
","-0.6779
","0.1429
","-0.0995
","-6.81
","-9.63
","-4.63
","-1.19
","1.10
","-0.98
","0
","3
","0
","0
"

"22016
","0.7142
","-0.0001
","-0.0001
","-0.0001
","-8.81
","-10.88
","-10.06
","0.57
","-1.52
","-0.62
","0
","3
","0
","0
"

"22025
","0.7138
","-0.0001
","-0.0001
","-0.0001
","-8.81
","-10.88
","-10.06
","0.29
","3.43
","1.95
","0
","3
","0
","0
"

"22034
","0.7145
","-0.0001
","-0.0001
","-0.0001
","9.88
","-14.44
","-0.06
","0.06
","-1.74
","3.46
","0
","3
","0
","0
"

"22043
","0.7150
","-0.6779
","0.1392
","-0.0990
","8.13
","-11.63
","-3.69
","0.06
","-1.74
","3.46
","0
","3
","0
","0
"

"22050
","0.7143
","-0.6788
","0.1387
","-0.0984
","-14.06
","-9.13
","-0.81
","-0.37
","-3.81
","-2.24
","0
","3
","0
","0
"

"22057
","0.7144
","-0.6790
","0.1382
","-0.0976
","-1.63
","-10.56
","2.50
","0.06
","7.58
","2.56
","0
","3
","0
","0
"

"22066
","0.7144
","-0.0001
","-0.0001
","-0.0001
","5.38
","-7.81
","0.75
","-0.80
","-1.21
","0.76
","0
","3
","0
","0
"

"22074
","0.7148
","-0.0001
","-0.0001
","-0.0001
","5.38
","-0.06
","-0.06
","0.41
","-0.22
","-1.06
","0
","3
","0
","0
"

"22084
","0.7145
","-0.0001
","-0.0001
","-0.0001
","-4.69
","-0.06
","-0.06
","0.41
","-0.22
","-1.06
","0
","3
","0
","0
"

"22093
","0.7145
","-0.6793
","0.1364
","-0.0001
","-0.56
","-6.25
","-5.38
","-0.20
","-0.18
","1.06
","0
","3
","0
","0
"

"22100
","0.7147
","-0.6793
","0.1359
","-0.0966
","0.81
","-7.94
","-0.81
","-0.15
","-3.74
","1.23
","0
","3
","0
","0
"

"22108
","0.7145
","-0.6796
","0.1353
","-0.0963
","-3.50
","-7.94
","-2.25
","0.49
","-7.95
","2.14
","0
","3
","0
","0
"

"22116
","0.7145
","-0.0001
","-0.0001
","-0.0001
","-3.50
","-7.94
","-2.25
","-0.31
","0.11
","2.17
","0
","3
","0
","0
"

"22124
","0.7147
","-0.0001
","-0.0001
","-0.0001
","2.13
","-0.06
","-0.06
","-0.12
","2.92
","-0.08
","0
","3
","0
","0
"

"22134
","0.7150
","-0.0001
","-0.0001
","-0.0001
","3.69
","-0.06
","-0.06
","-0.12
","2.92
","-0.08
","0
","3
","0
","0
"

"22144
","0.7146
","-0.6799
","0.1343
","-0.0953
","-8.81
","-4.06
","7.69
","-1.69
","-13.19
","0.42
","0
","3
","0
","0
"

"22151
","0.7147
","-0.6799
","0.1339
","-0.0948
","0.69
","-8.56
","-0.06
","0.63
","3.54
","1.62
","0
","3
","0
","0
"

"22158
","0.7151
","-0.6797
","0.1327
","-0.0950
","6.88
","-8.25
","-10.25
","1.46
","10.26
","0.23
","0
","3
","0
","0
"

"22166
","0.7151
","-0.0001
","-0.0001
","-0.0001
","-0.94
","-3.88
","-5.06
","-0.87
","-2.42
","-0.74
","0
","3
","0
","0
"

"22174
","0.7151
","-0.6798
","0.1321
","-0.0001
","-0.94
","-3.88
","-5.06
","-2.69
","2.52
","2.41
","0
","3
","0
","0
"

"22184
","0.7156
","-0.0001
","-0.0001
","-0.0001
","8.38
","-0.06
","-0.06
","-1.30
","-5.05
","1.75
","0
","3
","0
","0
"

"22194
","0.7158
","-0.6793
","0.1312
","-0.0948
","1.75
","-5.00
","-2.31
","-1.30
","-5.05
","1.75
","0
","3
","0
","0
"

"22201
","0.7152
","-0.6799
","0.1311
","-0.0946
","-9.25
","-2.44
","-0.37
","-0.41
","-0.63
","-0.86
","0
","3
","0
","0
"

"22208
","0.7158
","-0.6794
","0.1310
","-0.0945
","8.00
","-2.44
","2.06
","0.21
","4.00
","3.80
","0
","3
","0
","0
"

"22215
","0.7158
","-0.0001
","-0.0001
","-0.0001
","2.31
","0.50
","5.81
","-0.45
","-1.87
","0.34
","0
","3
","0
","0
"

"22224
","0.7159
","-0.0001
","-0.0001
","-0.0001
","2.31
","0.50
","5.81
","1.02
","0.99
","-3.57
","0
","3
","0
","0
"

"22234
","0.7152
","-0.6799
","0.1317
","-0.0001
","-11.63
","2.63
","0.75
","1.87
","-1.23
","1.55
","0
","3
","0
","0
"

"22244
","0.7153
","-0.6798
","0.1317
","-0.0943
","1.94
","1.75
","-1.56
","1.87
","-1.23
","1.55
","0
","3
","0
","0
"

"22251
","0.7152
","-0.6799
","0.1317
","-0.0945
","-1.12
","1.94
","-1.31
","0.95
","-6.88
","-1.28
","0
","3
","0
","0
"

"22258
","0.7151
","-0.6799
","0.1319
","-0.0942
","-2.38
","0.50
","3.88
","1.28
","4.77
","-1.62
","0
","3
","0
","0
"

"22265
","0.7151
","-0.6799
","0.1319
","-0.0942
","2.44
","2.00
","12.81
","-0.36
","2.47
","0.92
","0
","3
","0
","0
"

"22275
","0.7153
","-0.0001
","-0.0001
","-0.0001
","2.44
","2.00
","12.81
","-2.18
","1.91
","-2.85
","0
","3
","0
","0
"

"22284
","0.7148
","-0.6801
","0.1332
","-0.0155
","-7.31
","-0.06
","-0.06
","-1.72
","0.49
","-0.80
","0
","3
","0
","0
"

"22294
","0.7146
","-0.6802
","0.1334
","-0.0939
","-3.50
","4.31
","-1.12
","-1.72
","0.49
","-0.80
","0
","3
","0
","0
"

"22300
","0.7148
","-0.6800
","0.1335
","-0.0940
","3.50
","1.12
","0.63
","-0.66
","-7.35
","3.21
","0
","3
","0
","0
"

"22307
","0.7150
","-0.6797
","0.1334
","-0.0941
","4.31
","-0.50
","-0.50
","-0.33
","-3.61
","2.72
","0
","3
","0
","0
"

"22316
","0.7150
","-0.6797
","0.1334
","-0.0941
","2.06
","1.75
","1.56
","0.21
","10.31
","-0.15
","0
","3
","0
","0
"

"22325
","0.7151
","-0.0001
","-0.0001
","-0.0001
","2.06
","1.75
","1.56
","-0.90
","3.05
","-1.91
","0
","3
","0
","0
"

"22334
","0.7148
","-0.6799
","0.1340
","-0.0001
","-5.75
","-0.06
","-0.06
","-3.08
","-2.14
","-0.01
","0
","3
","0
","0
"

"22343
","0.7146
","-0.6801
","0.1345
","-0.0941
","-3.63
","3.56
","3.19
","-3.08
","-7.26
","-2.15
","0
","3
","0
","0
"

"22350
","0.7150
","-0.6796
","0.1339
","-0.0947
","8.81
","-0.19
","-8.31
","1.00
","0.44
","2.75
","0
","3
","0
","0
"

"22358
","0.7151
","-0.6796
","0.1334
","-0.0953
","2.19
","1.25
","-10.00
","1.60
","-1.97
","-0.87
","0
","3
","0
","0
"

"22366
","0.7151
","-0.0001
","-0.0001
","-0.0001
","-8.75
","2.19
","-2.63
","1.07
","4.88
","-3.64
","0
","3
","0
","0
"

"22374
","0.7145
","-0.6801
","0.1334
","-0.0001
","-8.75
","2.19
","-2.63
","-1.71
","-2.90
","0.58
","0
","3
","0
","0
"

"22384
","0.7147
","-0.6799
","0.1340
","-0.0001
","2.31
","2.50
","8.13
","2.77
","-1.11
","-0.22
","0
","3
","0
","0
"

"22393
","0.7150
","-0.6794
","0.1341
","-0.0954
","6.88
","1.94
","-0.56
","2.77
","-1.11
","-0.22
","0
","3
","0
","0
"

"22401
","0.7150
","-0.6794
","0.1339
","-0.0959
","0.75
","2.31
","-6.44
","1.81
","2.24
","0.39
","0
","3
","0
","0
"

"22408
","0.7147
","-0.6796
","0.1343
","-0.0961
","-4.00
","4.88
","2.31
","-0.69
","-2.46
","-0.56
","0
","3
","0
","0
"

"22415
","0.7147
","-0.0001
","-0.0001
","-0.0001
","-5.25
","4.50
","2.63
","-0.88
","-1.37
","-1.51
","0
","3
","0
","0
"

"22424
","0.7144
","-0.6799
","0.1348
","-0.0001
","-5.25
","-0.06
","-0.06
","0.91
","2.94
","1.14
","0
","3
","0
","0
"

"22434
","0.7147
","-0.0001
","-0.0001
","-0.0001
","5.00
","1.88
","0.50
","0.85
","-1.98
","-0.87
","0
","3
","0
","0
"

"22444
","0.7147
","-0.6794
","0.1350
","-0.0963
","0.94
","1.63
","1.12
","0.85
","-1.98
","-0.87
","0
","3
","0
","0
"

"22450
","0.7147
","-0.6794
","0.1353
","-0.0963
","-0.94
","1.75
","2.44
","1.50
","0.35
","0.41
","0
","3
","0
","0
"

"22458
","0.7146
","-0.6795
","0.1355
","-0.0963
","-1.37
","2.38
","1.63
","-1.08
","2.58
","-1.25
","0
","3
","0
","0
"

"22465
","0.7146
","-0.0001
","-0.0001
","-0.0001
","-1.37
","2.38
","1.63
","-1.29
","-3.09
","-0.60
","0
","3
","0
","0
"

"22474
","0.7144
","-0.0001
","-0.0001
","-0.0001
","-2.56
","3.88
","-0.06
","-1.26
","-3.81
","3.05
","0
","3
","0
","0
"

"22483
","0.7147
","-0.0001
","-0.0001
","-0.0001
","7.25
","1.56
","-0.06
","0.54
","0.00
","2.59
","0
","3
","0
","0
"

"22493
","0.7150
","-0.6790
","0.1351
","-0.0974
","4.81
","-0.12
","-7.63
","0.54
","0.00
","2.59
","0
","3
","0
","0
"

"22500
","0.7142
","-0.6798
","0.1353
","-0.0974
","-13.31
","1.56
","-0.75
","0.69
","0.35
","-4.18
","0
","3
","0
","0
"

"22507
","0.7139
","-0.6801
","0.1358
","-0.0966
","-5.50
","-1.00
","10.31
","-0.04
","-4.30
","0.07
","0
","3
","0
","0
"

"22515
","0.7139
","-0.6801
","0.1358
","-0.0001
","5.56
","-1.56
","2.63
","-1.36
","-2.40
","0.91
","0
","3
","0
","0
"

"22524
","0.7143
","-0.0001
","-0.0001
","-0.0001
","5.56
","-0.06
","-0.06
","1.64
","-4.21
","0.35
","0
","3
","0
","0
"

"22534
","0.7141
","-0.6799
","0.1353
","-0.0001
","-2.25
","-0.25
","-9.06
","2.09
","3.77
","-1.83
","0
","3
","0
","0
"

"22543
","0.7138
","-0.6803
","0.1353
","-0.0971
","-5.19
","1.12
","-2.13
","2.09
","3.77
","-1.83
","0
","3
","0
","0
"

"22550
","0.7135
","-0.6805
","0.1356
","-0.0969
","-5.06
","-0.06
","-0.06
","-0.76
","-0.39
","-1.28
","0
","3
","0
","0
"

"22557
","0.7136
","-0.6805
","0.1359
","-0.0964
","0.50
","-0.25
","6.75
","-0.61
","1.26
","0.38
","0
","3
","0
","0
"

"22565
","0.7136
","-0.6805
","0.1359
","-0.0001
","3.81
","-1.19
","-1.06
","0.62
","4.55
","0.74
","0
","3
","0
","0
"

"22575
","0.7138
","-0.6802
","0.1358
","-0.0001
","3.81
","-1.19
","-1.06
","1.89
","0.31
","-0.72
","0
","3
","0
","0
"

"22584
","0.7136
","-0.6805
","0.1349
","-0.0001
","-1.81
","-3.75
","-10.50
","0.63
","-0.07
","0.17
","0
","3
","0
","0
"

"22593
","0.7136
","-0.6807
","0.1345
","-0.0969
","-0.69
","-4.63
","-3.88
","0.63
","-0.07
","0.17
","0
","3
","0
","0
"

"22600
","0.7139
","-0.6805
","0.1344
","-0.0965
","2.81
","-3.63
","2.75
","-0.27
","0.92
","1.52
","0
","3
","0
","0
"

"22607
","0.7139
","-0.6805
","0.1340
","-0.0964
","-0.50
","-3.69
","-1.44
","0.21
","-2.26
","-0.81
","0
","3
","0
","0
"

"22616
","0.7139
","-0.6805
","0.1340
","-0.0001
","-1.63
","-3.44
","-10.13
","1.97
","4.33
","0.26
","0
","3
","0
","0
"

"22624
","0.7137
","-0.6808
","0.1333
","-0.0001
","-0.63
","-3.69
","-2.19
","0.08
","-0.61
","-0.88
","0
","3
","0
","0
"

"22634
","0.7137
","-0.6808
","0.1329
","-0.0001
","-0.63
","-3.69
","-2.19
","0.12
","1.38
","-1.80
","0
","3
","0
","0
"

"22643
","0.7136
","-0.6810
","0.1329
","-0.0963
","-2.94
","-3.50
","1.94
","0.12
","1.38
","-1.80
","0
","3
","0
","0
"

"22650
","0.7138
","-0.6810
","0.1325
","-0.0960
","2.19
","-5.31
","-0.50
","1.88
","3.19
","-0.02
","0
","3
","0
","0
"

"22658
","0.7140
","-0.6809
","0.1320
","-0.0959
","2.50
","-5.44
","-3.31
","-0.46
","1.49
","-0.87
","0
","3
","0
","0
"

"22665
","0.7140
","-0.6809
","0.1320
","-0.0959
